seq	mot	start	end	strand	score	qual	mot.clust
ORR1B2	EHF(ETS)/LoVo-EHF-ChIP-Seq(GSE49402)	240	249	-	6.96017848037235	proto	33
ORR1B2	EHF(ETS)/LoVo-EHF-ChIP-Seq(GSE49402)	301	310	-	5.84570562252939	proto	33
ORR1B2	EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)	38	49	+	8.21150531948212	proto	131
ORR1B2	EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)	76	87	+	6.62187483647729	proto	131
ORR1B2	EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)	110	121	+	5.05255825176845	proto	131
ORR1B2	ELF1(ETS)/Jurkat-ELF1-ChIP-Seq(SRA014231)	92	101	+	5.79704404463957	proto	33
ORR1B2	ELF1(ETS)/Jurkat-ELF1-ChIP-Seq(SRA014231)	163	172	-	6.39015189308149	proto	33
ORR1B2	ELF1(ETS)/Jurkat-ELF1-ChIP-Seq(SRA014231)	240	249	-	6.31189249799627	proto	33
ORR1B2	ELF3(ETS)/PDAC-ELF3-ChIP-Seq(GSE64557)	92	101	+	8.73194170511519	mot	33
ORR1B2	ELF3(ETS)/PDAC-ELF3-ChIP-Seq(GSE64557)	163	172	-	8.00076826745772	mot	33
ORR1B2	ELF3(ETS)/PDAC-ELF3-ChIP-Seq(GSE64557)	240	249	-	6.01354789680248	proto	33
ORR1B2	ELF3(ETS)/PDAC-ELF3-ChIP-Seq(GSE64557)	301	310	-	4.68303984859071	proto	33
ORR1B2	Elf4(ETS)/BMDM-Elf4-ChIP-Seq(GSE88699)	163	172	+	7.35572320815202	mot	33
ORR1B2	Elf4(ETS)/BMDM-Elf4-ChIP-Seq(GSE88699)	170	179	+	4.35359010724968	proto	33
ORR1B2	Elf4(ETS)/BMDM-Elf4-ChIP-Seq(GSE88699)	240	249	+	6.83819241582536	proto	33
ORR1B2	Elf4(ETS)/BMDM-Elf4-ChIP-Seq(GSE88699)	301	310	+	3.72754645515266	proto	33
ORR1B2	Elf4(ETS)/BMDM-Elf4-ChIP-Seq(GSE88699)	92	101	-	7.86568659702185	mot	33
ORR1B2	ELF5(ETS)/T47D-ELF5-ChIP-Seq(GSE30407)	92	101	+	7.74508450712571	mot	33
ORR1B2	ELF5(ETS)/T47D-ELF5-ChIP-Seq(GSE30407)	163	172	-	3.93232316970343	proto	33
ORR1B2	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)	162	171	+	6.31685505608316	proto	33
ORR1B2	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)	239	248	+	6.69566308370169	proto	33
ORR1B2	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)	300	309	+	3.72395271248768	proto	33
ORR1B2	Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)	93	102	-	6.25025111260404	proto	33
ORR1B2	Elk4(ETS)/Hela-Elk4-ChIP-Seq(GSE31477)	162	171	+	5.30408833999289	proto	33
ORR1B2	Elk4(ETS)/Hela-Elk4-ChIP-Seq(GSE31477)	239	248	+	6.28455912093524	proto	33
ORR1B2	Elk4(ETS)/Hela-Elk4-ChIP-Seq(GSE31477)	300	309	+	3.61650953930432	proto	33
ORR1B2	Elk4(ETS)/Hela-Elk4-ChIP-Seq(GSE31477)	93	102	-	5.0591049613808	proto	33
ORR1B2	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)	32	41	+	2.6698110097807	proto	51
ORR1B2	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)	47	56	+	2.90870748669773	proto	51
ORR1B2	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)	254	263	+	3.32584127015343	proto	51
ORR1B2	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)	288	297	+	5.65502802997619	mot	51
ORR1B2	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)	354	363	+	2.89384755136193	proto	51
ORR1B2	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)	49	58	-	2.54444996472825	proto	51
ORR1B2	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)	256	265	-	3.85544530257545	proto	51
ORR1B2	En1(Homeobox)/SUM149-EN1-ChIP-Seq(GSE120957)	290	299	-	5.625716949628	mot	51
ORR1B2	Eomes(T-box)/H9-Eomes-ChIP-Seq(GSE26097)	194	203	+	5.02632839852473	proto	127
ORR1B2	Eomes(T-box)/H9-Eomes-ChIP-Seq(GSE26097)	337	346	+	5.48949162350462	mot	127
ORR1B2	ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)	322	336	+	6.14873711008035	proto	9
ORR1B2	ERE(NR),IR3/MCF7-ERa-ChIP-Seq(Unpublished)	324	338	-	8.0252119494384	mot	9
ORR1B2	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)	93	102	+	7.85461064667587	mot	33
ORR1B2	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)	162	171	-	7.38534274235671	mot	33
ORR1B2	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)	239	248	-	9.02693941677963	mot	33
ORR1B2	ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)	300	309	-	3.62204924578776	proto	33
ORR1B2	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	142	151	+	2.96271606383493	proto	15
ORR1B2	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	62	71	-	4.95821804950333	proto	15
ORR1B2	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	82	91	-	4.95821804950333	proto	15
ORR1B2	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	114	123	-	4.85357116721884	proto	15
ORR1B2	Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)	272	281	-	4.41895720544942	proto	15
ORR1B2	ERRg(NR)/Kidney-ESRRG-ChIP-Seq(GSE104905)	62	73	+	5.28430523615196	proto	15
ORR1B2	ERRg(NR)/Kidney-ESRRG-ChIP-Seq(GSE104905)	82	93	+	5.28430523615196	proto	15
ORR1B2	ERRg(NR)/Kidney-ESRRG-ChIP-Seq(GSE104905)	318	329	-	3.89844390499959	proto	15
ORR1B2	Esrrb(NR)/mES-Esrrb-ChIP-Seq(GSE11431)	62	71	+	5.63362334387531	proto	15
ORR1B2	Esrrb(NR)/mES-Esrrb-ChIP-Seq(GSE11431)	82	91	+	5.63362334387531	proto	15
ORR1B2	Esrrb(NR)/mES-Esrrb-ChIP-Seq(GSE11431)	320	329	-	3.74092855264317	proto	15
ORR1B2	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)	93	102	+	9.79400801865364	mot	33
ORR1B2	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)	162	171	-	7.54711691260154	mot	33
ORR1B2	ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)	239	248	-	7.63508568554749	mot	33
ORR1B2	Ets1-distal(ETS)/CD4+-PolII-ChIP-Seq(Barski_et_al.)	240	249	-	7.68162094479208	proto	33
ORR1B2	ETS(ETS)/Promoter	92	101	+	5.73627939737319	proto	33
ORR1B2	ETS(ETS)/Promoter	163	172	-	5.78648890216113	proto	33
ORR1B2	ETS(ETS)/Promoter	240	249	-	6.18826452111625	proto	33
ORR1B2	ETS:RUNX(ETS,Runt)/Jurkat-RUNX1-ChIP-Seq(GSE17954)	93	104	+	5.76548851030534	proto	33
ORR1B2	ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)	92	101	+	6.18472032219285	proto	33
ORR1B2	ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)	163	172	-	7.16105416926143	mot	33
ORR1B2	ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)	170	179	-	4.36162306649479	proto	33
ORR1B2	ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)	240	249	-	7.56902678662875	mot	33
ORR1B2	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)	161	172	+	7.14497392304067	proto	33
ORR1B2	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)	238	249	+	7.56526302660574	mot	33
ORR1B2	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)	299	310	+	5.42948371897105	proto	33
ORR1B2	Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)	92	103	-	6.88233303836471	proto	33
ORR1B2	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	93	102	+	6.48900567049761	mot	33
ORR1B2	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	182	191	+	3.26407637297777	proto	33
ORR1B2	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	162	171	-	6.54932546073113	mot	33
ORR1B2	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	169	178	-	4.03821663006894	proto	33
ORR1B2	ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)	239	248	-	7.08273906779236	mot	33
ORR1B2	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	162	171	+	5.84617753683526	proto	33
ORR1B2	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	169	178	+	4.02684882061733	proto	33
ORR1B2	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	200	209	+	3.24086971605278	proto	33
ORR1B2	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	220	229	+	3.20696401823101	proto	33
ORR1B2	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	239	248	+	6.35042418950321	mot	33
ORR1B2	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	300	309	+	4.65563379103318	proto	33
ORR1B2	Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)	93	102	-	6.25031256272561	mot	33
ORR1B2	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)	99	110	+	6.16369498508595	proto	62
ORR1B2	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)	330	341	+	4.02227458962719	proto	62
ORR1B2	Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)	98	109	-	5.18522140081681	proto	62
ORR1B2	Fos(bZIP)/TSC-Fos-ChIP-Seq(GSE110950)	98	109	+	5.64985793943196	proto	62
ORR1B2	FOXA1(Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)	299	308	-	3.91763734961797	proto	115
ORR1B2	FOXA1(Forkhead)/MCF7-FOXA1-ChIP-Seq(GSE26831)	299	308	-	3.90736075183357	proto	115
ORR1B2	FoxD3(forkhead)/ZebrafishEmbryo-Foxd3.biotin-ChIP-seq(GSE106676)	69	80	+	4.1706530416494	proto	115
ORR1B2	FoxD3(forkhead)/ZebrafishEmbryo-Foxd3.biotin-ChIP-seq(GSE106676)	299	310	+	4.71949186928269	proto	115
ORR1B2	FoxD3(forkhead)/ZebrafishEmbryo-Foxd3.biotin-ChIP-seq(GSE106676)	344	355	-	5.49469764766537	proto	115
ORR1B2	Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)	298	309	-	3.40229119876865	proto	115
ORR1B2	FOXK1(Forkhead)/HEK293-FOXK1-ChIP-Seq(GSE51673)	236	245	+	3.37479154327686	proto	115
ORR1B2	FOXK1(Forkhead)/HEK293-FOXK1-ChIP-Seq(GSE51673)	248	257	+	3.22474936886408	proto	115
ORR1B2	FOXK1(Forkhead)/HEK293-FOXK1-ChIP-Seq(GSE51673)	296	305	+	5.57804146575648	proto	115
ORR1B2	FOXK2(Forkhead)/U2OS-FOXK2-ChIP-Seq(E-MTAB-2204)	296	307	+	6.25230039976176	proto	115
ORR1B2	FOXM1(Forkhead)/MCF7-FOXM1-ChIP-Seq(GSE72977)	299	308	+	3.68766840122061	proto	115
ORR1B2	Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)	168	175	+	4.87367377390578	proto	115
ORR1B2	Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)	175	182	+	4.14124971802656	proto	115
ORR1B2	Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)	238	245	+	3.97275606768048	proto	115
ORR1B2	Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)	298	305	+	4.87582021022296	proto	115
ORR1B2	Foxo3(Forkhead)/U2OS-Foxo3-ChIP-Seq(E-MTAB-2701)	299	306	-	3.56627853966664	proto	115
ORR1B2	Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)	98	109	+	4.94228880853897	proto	62
ORR1B2	Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)	99	110	-	4.56603404594717	proto	62
ORR1B2	Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)	99	110	-	3.54591065939366	proto	62
ORR1B2	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	92	101	+	6.46705975545612	proto	33
ORR1B2	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	163	172	-	6.58739625646398	mot	33
ORR1B2	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	170	179	-	4.65242060999268	proto	33
ORR1B2	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	201	210	-	3.49407326815825	proto	33
ORR1B2	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)	240	249	-	7.20702474007877	mot	33
ORR1B2	GATA3(Zf)/iTreg-Gata3-ChIP-Seq(GSE20898)	254	261	+	5.59817453146779	proto	66
ORR1B2	Gata4(Zf)/Heart-Gata4-ChIP-Seq(GSE35151)	252	261	+	4.19623073537651	proto	66
ORR1B2	Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)	252	261	-	4.69015085308731	proto	66
ORR1B2	Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)	306	315	-	4.29189014087376	proto	66
ORR1B2	Gfi1b(Zf)/HPC7-Gfi1b-ChIP-Seq(GSE22178)	193	202	+	6.25251207555982	proto	55
ORR1B2	Gfi1b(Zf)/HPC7-Gfi1b-ChIP-Seq(GSE22178)	266	275	+	3.91056611787377	proto	55
ORR1B2	GFY(?)/Promoter	40	51	-	5.7092270107026	proto	109
ORR1B2	GFY(?)/Promoter	116	127	-	5.01910274595662	proto	109
ORR1B2	Gli2(Zf)/GM2-Gli2-ChIP-Chip(GSE112702)	57	68	+	4.9034122275303	proto	106
ORR1B2	Gli2(Zf)/GM2-Gli2-ChIP-Chip(GSE112702)	77	88	+	5.5248155032314	proto	106
ORR1B2	Gli2(Zf)/GM2-Gli2-ChIP-Chip(GSE112702)	109	120	+	8.33174448545438	proto	106
ORR1B2	GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)	109	120	+	5.83030120730486	proto	106
ORR1B2	GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)	104	118	+	4.91311242916301	proto	106
ORR1B2	GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)	106	120	+	4.25214701415541	proto	106
ORR1B2	GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)	22	36	-	5.76555922502207	proto	106
ORR1B2	GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)	171	190	+	5.04367445550267	proto	102
ORR1B2	GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)	170	189	-	4.42131617717508	proto	102
ORR1B2	GSC(Homeobox)/FrogEmbryos-GSC-ChIP-Seq(DRA000576)	264	271	-	3.63623886058196	proto	53
ORR1B2	GSC(Homeobox)/FrogEmbryos-GSC-ChIP-Seq(DRA000576)	279	286	-	3.39960018143561	proto	53
ORR1B2	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	56	65	+	3.85808056371198	proto	7
ORR1B2	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	76	85	+	3.36338432187588	proto	7
ORR1B2	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	167	176	+	4.5767493423113	proto	7
ORR1B2	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	174	183	+	2.79484216952626	proto	7
ORR1B2	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	183	192	+	3.87560384550678	proto	7
ORR1B2	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	165	174	-	4.37400264120385	proto	7
ORR1B2	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	172	181	-	2.82862444732096	proto	7
ORR1B2	HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)	181	190	-	5.29582531377257	proto	7
ORR1B2	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	21	28	+	4.62734752966522	proto	82
ORR1B2	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	45	52	+	3.21099779035789	proto	82
ORR1B2	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	246	253	+	3.93969533456533	proto	82
ORR1B2	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	282	289	+	3.78665048849067	proto	82
ORR1B2	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	42	49	-	5.45648894924119	proto	82
ORR1B2	HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)	243	250	-	4.43943626701064	proto	82
ORR1B2	HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)	226	233	+	2.96391784217672	proto	2
ORR1B2	HLF(bZIP)/HSC-HLF.Flag-ChIP-Seq(GSE69817)	126	135	-	3.15144590438458	proto	121
ORR1B2	HNF1b(Homeobox)/PDAC-HNF1B-ChIP-Seq(GSE64557)	295	306	-	5.58367180582313	proto	58
ORR1B2	Hnf1(Homeobox)/Liver-Foxa2-Chip-Seq(GSE25694)	295	307	-	5.64453320018509	proto	58
ORR1B2	HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)	115	130	-	4.9741089680659	proto	14
ORR1B2	HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)	266	281	-	5.30888946945226	proto	14
ORR1B2	Hnf6b(Homeobox)/LNCaP-Hnf6b-ChIP-Seq(GSE106305)	258	265	+	4.58717874060785	proto	40
ORR1B2	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	255	264	+	4.53802816838342	proto	43
ORR1B2	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	343	352	+	4.98972099334903	proto	43
ORR1B2	Hoxa10(Homeobox)/ChickenMSG-Hoxa10.Flag-ChIP-Seq(GSE86088)	127	136	-	4.65160064081871	proto	43
ORR1B2	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	127	136	+	3.41178420056527	proto	43
ORR1B2	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	306	315	+	5.14053549700989	proto	43
ORR1B2	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	337	346	+	4.22539900835902	proto	43
ORR1B2	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	246	255	-	3.31855398187838	proto	43
ORR1B2	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	289	298	-	5.71103817925098	mot	43
ORR1B2	Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)	343	352	-	4.44173868398094	proto	43
ORR1B2	Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)	290	299	+	6.73719815099394	mot	43
ORR1B2	Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)	291	300	+	3.21778938408357	proto	43
ORR1B2	Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)	305	314	-	6.47959819541037	mot	43
ORR1B2	Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)	336	345	-	4.63245021524295	proto	43
ORR1B2	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	268	277	+	3.674203131549	proto	43
ORR1B2	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	289	298	+	5.25355887613579	proto	43
ORR1B2	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	343	352	+	4.77383669574717	proto	43
ORR1B2	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	127	136	-	3.15002979400359	proto	43
ORR1B2	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	306	315	-	3.80489029356747	proto	43
ORR1B2	Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)	337	346	-	3.05699356015938	proto	43
ORR1B2	HOXB13(Homeobox)/ProstateTumor-HOXB13-ChIP-Seq(GSE56288)	306	315	+	5.54427323112259	mot	43
ORR1B2	HOXB13(Homeobox)/ProstateTumor-HOXB13-ChIP-Seq(GSE56288)	289	298	-	5.13103605400608	mot	43
ORR1B2	Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)	127	136	-	5.09958934661131	proto	43
ORR1B2	Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)	306	315	-	4.31398266167855	proto	43
ORR1B2	Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)	337	346	-	4.17940775790568	proto	43
ORR1B2	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	246	255	+	3.32119001079018	proto	43
ORR1B2	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	268	277	+	2.81263833698394	proto	43
ORR1B2	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	289	298	+	6.04406281821343	mot	43
ORR1B2	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	51	60	-	3.05671307753658	proto	43
ORR1B2	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	127	136	-	4.52104075584479	proto	43
ORR1B2	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	306	315	-	5.22172347560633	proto	43
ORR1B2	Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)	337	346	-	4.40917373359944	proto	43
ORR1B2	Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)	288	299	+	4.67087349957153	proto	43
ORR1B2	Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)	342	353	+	3.41477332110968	proto	43
ORR1B2	Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)	126	137	-	4.10335707716111	proto	43
ORR1B2	Hoxd13(Homeobox)/ChickenMSG-Hoxd13.Flag-ChIP-Seq(GSE86088)	289	298	+	8.1210108381593	mot	43
ORR1B2	Hoxd13(Homeobox)/ChickenMSG-Hoxd13.Flag-ChIP-Seq(GSE86088)	306	315	-	6.39310261514879	mot	43
ORR1B2	IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)	273	284	+	4.50256396553998	proto	36
ORR1B2	IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)	344	355	+	5.74292934628982	proto	36
ORR1B2	IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)	350	361	+	4.87750088085184	proto	36
ORR1B2	IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)	299	310	-	5.16351296553328	proto	36
ORR1B2	IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)	330	341	-	4.24870071932447	proto	36
ORR1B2	IRF3(IRF)/BMDM-Irf3-ChIP-Seq(GSE67343)	344	355	-	5.14880419656249	proto	36
ORR1B2	IRF3(IRF)/BMDM-Irf3-ChIP-Seq(GSE67343)	350	361	-	4.55096751401958	proto	36
ORR1B2	IRF4(IRF)/GM12878-IRF4-ChIP-Seq(GSE32465)	13	22	+	4.0794715588271	proto	37
ORR1B2	IRF4(IRF)/GM12878-IRF4-ChIP-Seq(GSE32465)	347	356	+	4.11867720667221	proto	37
ORR1B2	IRF4(IRF)/GM12878-IRF4-ChIP-Seq(GSE32465)	6	15	-	5.50331516457057	proto	37
ORR1B2	IRF4(IRF)/GM12878-IRF4-ChIP-Seq(GSE32465)	124	133	-	8.13574697203638	mot	37
ORR1B2	Isl1(Homeobox)/Neuron-Isl1-ChIP-Seq(GSE31456)	256	263	+	4.50829243095372	proto	50
ORR1B2	Isl1(Homeobox)/Neuron-Isl1-ChIP-Seq(GSE31456)	49	56	-	2.9700559178622	proto	50
ORR1B2	Isl1(Homeobox)/Neuron-Isl1-ChIP-Seq(GSE31456)	290	297	-	7.42040540118696	mot	50
ORR1B2	Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)	98	109	-	5.0127644507978	proto	62
ORR1B2	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)	99	108	+	5.2124730190219	proto	62
ORR1B2	JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)	100	109	-	5.52262794732574	proto	62
ORR1B2	KLF10(Zf)/HEK293-KLF10.GFP-ChIP-Seq(GSE58341)	56	67	+	10.0856128942275	mot	131
ORR1B2	KLF10(Zf)/HEK293-KLF10.GFP-ChIP-Seq(GSE58341)	76	87	+	9.09126161588381	mot	131
ORR1B2	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)	37	48	+	5.83337228794758	proto	131
ORR1B2	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)	55	66	+	7.32750425941155	mot	131
ORR1B2	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)	75	86	+	7.46029573339336	mot	131
ORR1B2	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)	109	120	+	7.19713396763345	mot	131
ORR1B2	KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)	141	152	-	3.22321253514997	proto	131
ORR1B2	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)	38	49	+	6.79207612297249	proto	131
ORR1B2	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)	56	67	+	9.03521681551846	mot	131
ORR1B2	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)	76	87	+	8.79344444437076	mot	131
ORR1B2	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)	110	121	+	7.15607140553772	proto	131
ORR1B2	KLF1(Zf)/HUDEP2-KLF1-CutnRun(GSE136251)	140	151	-	4.00613531070658	proto	131
ORR1B2	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)	139	153	+	3.98362503891834	proto	131
ORR1B2	KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)	36	50	-	4.12921333704154	proto	131
